0,0,2505,0
11062,0,2505,0
11064,0,2503,0
11066,0,2504,0
11068,0,2503,0
11070,0,2500,0
11072,0,2505,0
11074,0,2503,0
11076,0,2507,0
11078,0,2503,0
11080,0,2503,0
11082,0,2503,0
11084,0,2504,0
11086,0,2504,0
11088,0,2505,0
11090,0,2503,0
11092,0,2505,0
11094,1669,2503,1
11096,0,2501,0
11098,0,2503,0
11100,0,2503,0
11102,0,2505,0
11104,0,2503,0
11106,0,2503,0
11108,0,2505,0
11110,0,2503,0
11112,0,2501,0
11114,0,2503,0
11116,0,2506,0
11118,0,2503,0
11120,0,2505,0
11122,0,2503,0
11124,0,2504,0
11126,0,2503,0
11128,0,2505,0
11130,0,2503,0
11132,0,2503,0
11134,1672,2495,1
11136,0,2503,0
11138,0,2503,0
11140,0,2503,0
11142,0,2503,0
11144,0,2503,0
11146,0,2503,0
11148,0,2496,0
11150,0,2503,0
11152,0,2502,0
11154,0,2503,0
11156,0,2503,0
11158,0,2495,0
11160,0,2504,0
11162,0,2502,0
11164,0,2503,0
11166,0,2503,0
11168,0,2504,0
11170,0,2502,0
11172,0,2503,0
11174,1672,2504,1
11176,0,2503,0
11178,0,2505,0
11180,0,2507,0
11182,0,2501,0
11184,0,2503,0
11186,0,2503,0
11188,0,2503,0
11190,0,2501,0
11192,0,2503,0
11194,0,2503,0
11196,0,2504,0
11198,0,2503,0
11200,0,2495,0
11202,0,2503,0
11204,0,2504,0
11206,0,2503,0
11208,0,2503,0
11210,0,2495,0
11212,0,2503,0
11214,1682,2501,1
11216,0,2503,0
11218,0,2503,0
11220,0,2502,0
11222,0,2503,0
11224,0,2502,0
11226,0,2501,0
11228,0,2505,0
11230,0,2503,0
11232,0,2505,0
11234,0,2505,0
11236,0,2504,0
11238,0,2504,0
11240,0,2503,0
11242,0,2503,0
11244,0,2503,0
11246,0,2501,0
11248,0,2503,0
11250,0,2503,0
11252,0,2501,0
11254,1674,2504,1
11256,0,2504,0
11258,0,2503,0
11260,0,2503,0
11262,0,2503,0
11264,0,2503,0
11266,0,2503,0
11268,0,2501,0
11270,0,2504,0
11272,0,2503,0
11274,0,2503,0
11276,0,2501,0
11278,0,2503,0
11280,0,2503,0
11282,0,2505,0
11284,0,2501,0
11286,0,2503,0
11288,0,2503,0
11290,0,2505,0
11292,0,2504,0
11294,1694,2503,1
11296,0,2504,0
11298,0,2504,0
11300,0,2503,0
11302,0,2502,0
11304,0,2496,0
11306,0,2503,0
11308,0,2504,0
11310,0,2505,0
11312,0,2504,0
11314,0,2505,0
11316,0,2503,0
11318,0,2503,0
11320,0,2501,0
11322,0,2504,0
11324,0,2502,0
11326,0,2503,0
11328,0,2505,0
11330,0,2505,0
11332,0,2503,0
11334,1694,2504,1
11336,0,2496,0
11338,0,2505,0
11340,0,2504,0
11342,0,2503,0
11344,0,2503,0
11346,0,2503,0
11348,0,2503,0
11350,0,2505,0
11352,0,2503,0
11354,0,2503,0
11356,0,2504,0
11358,0,2502,0
11360,0,2505,0
11362,0,2504,0
11364,0,2533,0
11366,0,2505,0
11368,0,2503,0
11370,0,2505,0
11372,0,2504,0
11374,1660,2503,1
11376,0,2504,0
11378,0,2504,0
11380,0,2507,0
11382,0,2503,0
11384,0,2503,0
11386,0,2504,0
11388,0,2504,0
11390,0,2503,0
11392,0,2503,0
11394,0,2505,0
11396,0,2501,0
11398,0,2504,0
11400,0,2503,0
11402,0,2505,0
11404,0,2503,0
11406,0,2514,0
11408,0,2503,0
11410,0,2503,0
11412,0,2502,0
11414,1652,2504,1
11416,0,2501,0
11418,0,2503,0
11420,0,2505,0
11422,0,2503,0
11424,0,2503,0
11426,0,2503,0
11428,0,2503,0
11430,0,2504,0
11432,0,2503,0
11434,0,2504,0
11436,0,2503,0
11438,0,2503,0
11440,0,2503,0
11442,0,2504,0
11444,0,2503,0
11446,0,2503,0
11448,0,2502,0
11450,0,2507,0
11452,1668,2501,1
11454,0,2505,0
11456,0,2503,0
11458,0,2505,0
11460,0,2503,0
11462,0,2503,0
11464,0,2504,0
11466,0,2501,0
11468,0,2503,0
11470,0,2505,0
11472,0,2502,0
11474,0,2504,0
11476,0,2503,0
11478,0,2503,0
11480,0,2503,0
11482,0,2503,0
11484,0,2503,0
11486,0,2504,0
11488,0,2504,0
11490,0,2503,0
11492,1674,2504,1
11494,0,2504,0
11496,0,2504,0
11498,0,2503,0
11500,0,2501,0
11502,0,2504,0
11504,0,2503,0
11506,0,2502,0
11508,0,2503,0
11510,0,2504,0
11512,0,2504,0
11514,0,2505,0
11516,0,2503,0
11518,0,2504,0
11520,0,2503,0
11522,0,2501,0
11524,0,2502,0
11526,0,2509,0
11528,0,2504,0
11530,0,2503,0
11532,1674,2501,1
11534,0,2503,0
11536,0,2503,0
11538,0,2504,0
11540,0,2503,0
11542,0,2503,0
11544,0,2503,0
11546,0,2503,0
11548,0,2503,0
11550,0,2503,0
11552,0,2503,0
11554,0,2503,0
11556,0,2505,0
11558,0,2503,0
11560,0,2504,0
11562,0,2505,0
11564,0,2501,0
11566,0,2503,0
11568,0,2503,0
11570,0,2503,0
11572,1672,2503,1
11574,0,2503,0
11576,0,2503,0
11578,0,2502,0
11580,0,2495,0
11582,0,2504,0
11584,0,2503,0
11586,0,2503,0
11588,0,2504,0
11590,0,2503,0
11592,0,2503,0
11594,0,2503,0
11596,0,2504,0
11598,0,2503,0
11600,0,2504,0
11602,0,2503,0
11604,0,2503,0
11606,0,2503,0
11608,0,2503,0
11610,0,2503,0
11612,1672,2503,1
11614,0,2503,0
11616,0,2504,0
11618,0,2502,0
11620,0,2503,0
11622,0,2503,0
11624,0,2504,0
11626,0,2504,0
11628,0,2505,0
11630,0,2505,0
11632,0,2501,0
11634,0,2505,0
11636,0,2503,0
11638,0,2503,0
11640,0,2503,0
11642,0,2505,0
11644,0,2503,0
11646,0,2504,0
11648,0,2503,0
11650,0,2504,0
11652,1676,2503,1
11654,0,2503,0
11656,0,2503,0
11658,0,2502,0
11660,0,2504,0
11662,0,2504,0
11664,0,2505,0
11666,0,2505,0
11668,0,2504,0
11670,0,2504,0
11672,0,2504,0
11674,0,2505,0
11676,0,2505,0
11678,0,2504,0
11680,0,2503,0
11682,0,2504,0
11684,0,2506,0
11686,0,2504,0
11688,0,2504,0
11690,0,2503,0
11692,1702,2503,1
11694,0,2504,0
11696,0,2502,0
11698,0,2506,0
11700,0,2503,0
11702,0,2503,0
11704,0,2504,0
11706,0,2503,0
11708,0,2506,0
11710,0,2504,0
11712,0,2503,0
11714,0,2503,0
11716,0,2503,0
11718,0,2500,0
11720,0,2505,0
11722,0,2504,0
11724,0,2503,0
11726,0,2503,0
11728,0,2503,0
11730,0,2496,0
11732,1697,2503,1
11734,0,2503,0
11736,0,2503,0
11738,0,2503,0
11740,0,2503,0
11742,0,2503,0
11744,0,2491,0
11746,0,2503,0
11748,0,2503,0
11750,0,2502,0
11752,0,2503,0
11754,0,2503,0
11756,0,2503,0
11758,0,2503,0
11760,0,2505,0
11762,0,2505,0
11764,0,2504,0
11766,0,2503,0
11768,0,2503,0
11770,0,2503,0
11772,1643,2503,1
11774,0,2503,0
11776,0,2504,0
11778,0,2503,0
11780,0,2503,0
11782,0,2503,0
11784,0,2500,0
11786,0,2503,0
11788,0,2503,0
11790,0,2501,0
11792,0,2503,0
11794,0,2507,0
11796,0,2495,0
11798,0,2503,0
11800,0,2505,0
11802,0,2503,0
11804,0,2502,0
11806,0,2505,0
11808,0,2503,0
11810,0,2503,0
11812,1656,2503,1
11814,0,2493,0
11816,0,2507,0
11818,0,2503,0
11820,0,2503,0
11822,0,2503,0
11824,0,2505,0
11826,0,2504,0
11828,0,2504,0
11830,0,2503,0
11832,0,2505,0
11834,0,2502,0
11836,0,2501,0
11838,0,2502,0
11840,0,2503,0
11842,0,2503,0
11844,0,2505,0
11846,0,2507,0
11848,0,2503,0
11850,1670,2503,1
11852,0,2503,0
11854,0,2504,0
11856,0,2503,0
11858,0,2503,0
11860,0,2495,0
11862,0,2505,0
11864,0,2504,0
11866,0,2502,0
11868,0,2502,0
11870,0,2501,0
11872,0,2503,0
11874,0,2503,0
11876,0,2501,0
11878,0,2503,0
11880,0,2503,0
11882,0,2503,0
11884,0,2503,0
11886,0,2495,0
11888,0,2504,0
11890,1670,2501,1
11892,0,2503,0
11894,0,2504,0
11896,0,2504,0
11898,0,2503,0
11900,0,2503,0
11902,0,2503,0
11904,0,2501,0
11906,0,2503,0
11908,0,2505,0
11910,0,2503,0
11912,0,2503,0
11914,0,2503,0
11916,0,2501,0
11918,0,2502,0
11920,0,2503,0
11922,0,2491,0
11924,0,2504,0
11926,0,2504,0
11928,0,2503,0
11930,1673,2502,1
11932,0,2501,0
11934,0,2504,0
11936,0,2503,0
11938,0,2503,0
11940,0,2503,0
11942,0,2503,0
11944,0,2505,0
11946,0,2503,0
11948,0,2503,0
11950,0,2501,0
11952,0,2502,0
11954,0,2503,0
11956,0,2504,0
11958,0,2503,0
11960,0,2503,0
11962,0,2503,0
11964,0,2503,0
11966,0,2503,0
11968,0,2502,0
11970,1676,2503,1
11972,0,2503,0
11974,0,2503,0
11976,0,2503,0
11978,0,2503,0
11980,0,2504,0
11982,0,2503,0
11984,0,2508,0
11986,0,2505,0
11988,0,2503,0
11990,0,2503,0
11992,0,2503,0
11994,0,2505,0
11996,0,2504,0
11998,0,2503,0
12000,0,2503,0
12002,0,2503,0
12004,0,2496,0
12006,0,2503,0
12008,0,2503,0
12010,1674,2502,1
12012,0,2501,0
12014,0,2503,0
12016,0,2503,0
12018,0,2505,0
12020,0,2503,0
12022,0,2503,0
12024,0,2502,0
12026,0,2495,0
12028,0,2503,0
12030,0,2503,0
12032,0,2504,0
12034,0,2503,0
12036,0,2501,0
12038,0,2503,0
12040,0,2503,0
12042,0,2504,0
12044,0,2503,0
12046,0,2502,0
12048,0,2503,0
12050,1679,2503,1
12052,0,2503,0
12054,0,2502,0
12056,0,2503,0
12058,0,2502,0
12060,0,2495,0
12062,0,2503,0
12064,0,2507,0
12066,0,2503,0
12068,0,2503,0
12070,0,2503,0
12072,0,2503,0
12074,0,2501,0
12076,0,2504,0
12078,0,2504,0
12080,0,2503,0
12082,0,2503,0
12084,0,2503,0
12086,0,2502,0
12088,0,2505,0
12090,1699,2503,1
12092,0,2503,0
12094,0,2495,0
12096,0,2502,0
12098,0,2503,0
12100,0,2501,0
12102,0,2503,0
12104,0,2504,0
12106,0,2503,0
12108,0,2503,0
12110,0,2503,0
12112,0,2503,0
12114,0,2503,0
12116,0,2501,0
12118,0,2502,0
12120,0,2495,0
12122,0,2503,0
12124,0,2503,0
12126,0,2503,0
12128,0,2503,0
12130,1668,2503,1
12132,0,2503,0
12134,0,2505,0
12136,0,2504,0
12138,0,2503,0
12140,0,2501,0
12142,0,2503,0
12144,0,2503,0
12146,0,2503,0
12148,0,2503,0
12150,0,2503,0
12152,0,2503,0
12154,0,2505,0
12156,0,2501,0
12158,0,2503,0
12160,0,2503,0
12162,0,2503,0
12164,0,2501,0
12166,0,2503,0
12168,0,2505,0
12170,1642,2503,1
12172,0,2505,0
12174,0,2503,0
12176,0,2503,0
12178,0,2503,0
12180,0,2502,0
12182,0,2503,0
12184,0,2503,0
12186,0,2503,0
12188,0,2502,0
12190,0,2503,0
12192,0,2505,0
12194,0,2503,0
12196,0,2503,0
12198,0,2503,0
12200,0,2505,0
12202,0,2502,0
12204,0,2503,0
12206,0,2504,0
12208,1659,2503,1
12210,0,2503,0
12212,0,2503,0
12214,0,2503,0
12216,0,2503,0
12218,0,2503,0
12220,0,2503,0
12222,0,2504,0
12224,0,2501,0
12226,0,2504,0
12228,0,2503,0
12230,0,2504,0
12232,0,2501,0
12234,0,2503,0
12236,0,2504,0
12238,0,2504,0
12240,0,2503,0
12242,0,2503,0
12244,0,2504,0
12246,0,2503,0
12248,1676,2503,1
12250,0,2503,0
12252,0,2503,0
12254,0,2504,0
12256,0,2503,0
12258,0,2505,0
12260,0,2502,0
12262,0,2503,0
12264,0,2503,0
12266,0,2501,0
12268,0,2505,0
12270,0,2503,0
12272,0,2503,0
12274,0,2502,0
12276,0,2503,0
12278,0,2503,0
12280,0,2503,0
12282,0,2503,0
12284,0,2504,0
12286,0,2503,0
12288,1675,2503,1
12290,0,2503,0
12292,0,2501,0
12294,0,2503,0
12296,0,2501,0
12298,0,2503,0
12300,0,2503,0
12302,0,2503,0
12304,0,2502,0
12306,0,2503,0
12308,0,2503,0
12310,0,2496,0
12312,0,2503,0
12314,0,2503,0
12316,0,2503,0
12318,0,2503,0
12320,0,2495,0
12322,0,2502,0
12324,0,2503,0
12326,0,2503,0
12328,1669,2503,1
12330,0,2501,0
12332,0,2503,0
12334,0,2496,0
12336,0,2503,0
12338,0,2486,0
12340,0,2503,0
12342,0,2503,0
12344,0,2503,0
12346,0,2503,0
12348,0,2504,0
12350,0,2503,0
12352,0,2506,0
12354,0,2504,0
12356,0,2503,0
12358,0,2503,0
12360,0,2499,0
12362,0,2503,0
12364,0,2503,0
12366,0,2501,0
12368,1675,2503,1
12370,0,2503,0
12372,0,2503,0
12374,0,2505,0
12376,0,2504,0
12378,0,2503,0
12380,0,2503,0
12382,0,2504,0
12384,0,2503,0
12386,0,2504,0
12388,0,2503,0
12390,0,2505,0
12392,0,2502,0
12394,0,2501,0
12396,0,2501,0
12398,0,2503,0
12400,0,2501,0
12402,0,2505,0
12404,0,2504,0
12406,0,2503,0
12408,1671,2502,1
12410,0,2503,0
12413,0,2503,0
12415,0,2501,0
12417,0,2502,0
12419,0,2503,0
12421,0,2505,0
12423,0,2503,0
12425,0,2504,0
12427,0,2504,0
12429,0,2502,0
