Timestamp_ms,RawIr,RawGSR,IrNew
499209,0,2297,0
499211,0,2297,0
499213,0,2296,0
499215,0,2297,0
499217,79681,2295,1
499219,0,2295,0
499221,0,2295,0
499223,0,2296,0
499225,0,2295,0
499227,0,2294,0
499229,0,2297,0
499231,0,2295,0
499233,0,2297,0
499235,0,2295,0
499237,0,2296,0
499239,0,2296,0
499241,0,2297,0
499243,0,2297,0
499245,0,2297,0
499247,0,2296,0
499249,0,2297,0
499251,0,2297,0
499253,0,2297,0
499255,0,2296,0
499257,79661,2297,1
499259,0,2295,0
499261,0,2295,0
499263,0,2296,0
499265,0,2294,0
499267,0,2296,0
499269,0,2295,0
499271,0,2293,0
499273,0,2295,0
499275,0,2295,0
499277,0,2295,0
499279,0,2296,0
499281,0,2297,0
499283,0,2295,0
499285,0,2295,0
499287,0,2296,0
499289,0,2295,0
499291,0,2296,0
499293,0,2297,0
499295,0,2296,0
499297,79650,2293,1
499299,0,2293,0
499301,0,2295,0
499303,0,2294,0
499305,0,2291,0
499307,0,2294,0
499309,0,2294,0
499311,0,2294,0
499313,0,2293,0
499315,0,2295,0
499317,0,2297,0
499319,0,2295,0
499321,0,2295,0
499323,0,2295,0
499325,0,2296,0
499327,0,2299,0
499329,0,2295,0
499331,0,2295,0
499333,0,2296,0
499335,79678,2297,1
499337,0,2295,0
499339,0,2295,0
499341,0,2296,0
499343,0,2294,0
499345,0,2296,0
499347,0,2295,0
499349,0,2297,0
499351,0,2297,0
499353,0,2297,0
499355,0,2297,0
499357,0,2296,0
499359,0,2293,0
499361,0,2296,0
499363,0,2296,0
499365,0,2296,0
499367,0,2297,0
499369,0,2298,0
499371,0,2297,0
499373,0,2295,0
499375,79691,2297,1
499377,0,2297,0
499379,0,2295,0
499381,0,2297,0
499383,0,2297,0
499385,0,2297,0
499387,0,2297,0
499389,0,2297,0
499391,0,2297,0
499393,0,2297,0
499395,0,2297,0
499397,0,2298,0
499399,0,2297,0
499401,0,2299,0
499403,0,2297,0
499405,0,2299,0
499407,0,2297,0
499409,0,2298,0
499411,0,2297,0
499413,0,2297,0
499415,79716,2299,1
499417,0,2297,0
499419,0,2298,0
499421,0,2297,0
499423,0,2295,0
499425,0,2297,0
499427,0,2299,0
499429,0,2299,0
499431,0,2297,0
499433,0,2298,0
499435,0,2297,0
499437,0,2298,0
499439,0,2297,0
499441,0,2299,0
499443,0,2297,0
499445,0,2299,0
499447,0,2299,0
499449,0,2299,0
499451,0,2299,0
499453,0,2298,0
499455,79715,2299,1
499457,0,2297,0
499459,0,2297,0
499461,0,2297,0
499463,0,2296,0
499465,0,2296,0
499467,0,2299,0
499469,0,2299,0
499471,0,2297,0
499473,0,2300,0
499475,0,2299,0
499477,0,2298,0
499479,0,2297,0
499481,0,2299,0
499483,0,2300,0
499485,0,2299,0
499487,0,2299,0
499489,0,2300,0
499491,0,2300,0
499493,0,2299,0
499495,79697,2298,1
499497,0,2300,0
499499,0,2299,0
499501,0,2299,0
499503,0,2297,0
499505,0,2299,0
499507,0,2297,0
499509,0,2299,0
499511,0,2298,0
499513,0,2297,0
499515,0,2301,0
499517,0,2299,0
499519,0,2299,0
499521,0,2299,0
499523,0,2298,0
499525,0,2297,0
499527,0,2299,0
499529,0,2299,0
499531,0,2299,0
499533,0,2300,0
499535,79683,2297,1
499537,0,2297,0
499539,0,2297,0
499541,0,2297,0
499543,0,2296,0
499545,0,2299,0
499547,0,2297,0
499549,0,2297,0
499551,0,2297,0
499553,0,2299,0
499555,0,2299,0
499557,0,2299,0
499559,0,2299,0
499561,0,2297,0
499563,0,2299,0
499565,0,2297,0
499567,0,2299,0
499569,0,2299,0
499571,0,2299,0
499573,0,2299,0
499575,79691,2297,1
499577,0,2296,0
499579,0,2297,0
499581,0,2291,0
499583,0,2297,0
499585,0,2297,0
499587,0,2297,0
499589,0,2299,0
499591,0,2297,0
499593,0,2297,0
499595,0,2297,0
499597,0,2297,0
499599,0,2299,0
499601,0,2297,0
499603,0,2297,0
499605,0,2299,0
499607,0,2297,0
499609,0,2297,0
499611,0,2297,0
499613,0,2291,0
499615,79703,2297,1
499617,0,2296,0
499619,0,2295,0
499621,0,2295,0
499623,0,2297,0
499625,0,2297,0
499627,0,2297,0
499629,0,2297,0
499631,0,2296,0
499633,0,2298,0
499635,0,2297,0
499637,0,2299,0
499639,0,2297,0
499641,0,2297,0
499643,0,2297,0
499645,0,2297,0
499647,0,2297,0
499649,0,2297,0
499651,0,2298,0
499653,0,2298,0
499655,79647,2295,1
499657,0,2295,0
499659,0,2295,0
499661,0,2297,0
499663,0,2299,0
499665,0,2295,0
499667,0,2295,0
499669,0,2297,0
499671,0,2296,0
499673,0,2295,0
499675,0,2297,0
499677,0,2297,0
499679,0,2297,0
499681,0,2297,0
499683,0,2297,0
499685,0,2296,0
499687,0,2297,0
499689,0,2296,0
499691,0,2297,0
499693,0,2298,0
499695,79662,2293,1
499697,0,2295,0
499699,0,2295,0
499701,0,2295,0
499703,0,2293,0
499705,0,2293,0
499707,0,2295,0
499709,0,2297,0
499711,0,2296,0
499713,0,2295,0
499715,0,2295,0
499717,0,2296,0
499719,0,2295,0
499721,0,2296,0
499723,0,2296,0
499725,0,2296,0
499727,0,2295,0
499729,0,2297,0
499731,0,2297,0
499733,79700,2297,1
499735,0,2297,0
499737,0,2294,0
499739,0,2296,0
499741,0,2296,0
499743,0,2296,0
499745,0,2297,0
499747,0,2296,0
499749,0,2297,0
499751,0,2295,0
499753,0,2299,0
499755,0,2297,0
499757,0,2297,0
499759,0,2299,0
499761,0,2296,0
499763,0,2297,0
499765,0,2297,0
499767,0,2297,0
499769,0,2298,0
499771,0,2297,0
499773,79718,2295,1
499775,0,2297,0
499777,0,2297,0
499779,0,2297,0
499781,0,2301,0
499783,0,2299,0
499785,0,2297,0
499787,0,2297,0
499789,0,2297,0
499791,0,2293,0
499793,0,2299,0
499795,0,2299,0
499797,0,2297,0
499799,0,2296,0
499801,0,2299,0
499803,0,2298,0
499805,0,2299,0
499807,0,2299,0
499809,0,2299,0
499811,0,2299,0
499813,79730,2298,1
499815,0,2299,0
499817,0,2299,0
499819,0,2299,0
499821,0,2298,0
499823,0,2297,0
499825,0,2297,0
499827,0,2299,0
499829,0,2299,0
499831,0,2299,0
499833,0,2299,0
499835,0,2299,0
499837,0,2299,0
499839,0,2299,0
499841,0,2299,0
499843,0,2297,0
499845,0,2299,0
499847,0,2299,0
499849,0,2301,0
499851,0,2300,0
499853,79755,2298,1
499855,0,2295,0
499857,0,2298,0
499859,0,2299,0
499861,0,2299,0
499863,0,2298,0
499865,0,2301,0
499867,0,2299,0
499869,0,2299,0
499871,0,2299,0
499873,0,2299,0
499875,0,2299,0
499877,0,2299,0
499879,0,2299,0
499881,0,2299,0
499883,0,2299,0
499885,0,2301,0
499887,0,2299,0
499889,0,2299,0
499891,0,2299,0
499893,79778,2299,1
499895,0,2298,0
499897,0,2299,0
499899,0,2299,0
499901,0,2301,0
499903,0,2300,0
499905,0,2299,0
499907,0,2299,0
499909,0,2297,0
499911,0,2297,0
499913,0,2299,0
499915,0,2299,0
499917,0,2299,0
499919,0,2299,0
499921,0,2299,0
499923,0,2299,0
499925,0,2300,0
499927,0,2299,0
499929,0,2298,0
499931,0,2299,0
499933,79790,2299,1
499935,0,2298,0
499937,0,2299,0
499939,0,2295,0
499941,0,2297,0
499943,0,2300,0
499945,0,2297,0
499947,0,2299,0
499949,0,2298,0
499951,0,2293,0
499953,0,2297,0
499955,0,2299,0
499957,0,2299,0
499959,0,2298,0
499961,0,2299,0
499963,0,2300,0
499965,0,2299,0
499967,0,2299,0
499969,0,2299,0
499971,0,2299,0
499973,79821,2299,1
499975,0,2298,0
499977,0,2297,0
499979,0,2297,0
499981,0,2299,0
499983,0,2299,0
499985,0,2299,0
499987,0,2297,0
499989,0,2297,0
499991,0,2297,0
499993,0,2296,0
499995,0,2299,0
499997,0,2299,0
499999,0,2299,0
500001,0,2300,0
500003,0,2299,0
500005,0,2299,0
500007,0,2299,0
500009,0,2298,0
500011,0,2297,0
500013,79830,2299,1
500015,0,2297,0
500017,0,2297,0
500019,0,2297,0
500021,0,2297,0
500023,0,2297,0
500025,0,2296,0
500027,0,2297,0
500029,0,2297,0
500031,0,2296,0
500033,0,2298,0
500035,0,2300,0
500037,0,2293,0
500039,0,2297,0
500041,0,2297,0
500043,0,2299,0
500045,0,2299,0
500047,0,2296,0
500049,0,2299,0
500051,0,2297,0
500053,79779,2297,1
500055,0,2295,0
500057,0,2295,0
500059,0,2297,0
500061,0,2295,0
500063,0,2296,0
500065,0,2299,0
500067,0,2296,0
500069,0,2295,0
500071,0,2296,0
500073,0,2297,0
500075,0,2297,0
500077,0,2297,0
500079,0,2297,0
500081,0,2296,0
500083,0,2297,0
500085,0,2297,0
500087,0,2296,0
500089,0,2295,0
500091,0,2296,0
500093,79778,2293,1
500095,0,2295,0
500097,0,2296,0
500099,0,2296,0
500101,0,2297,0
500103,0,2297,0
500105,0,2295,0
500107,0,2295,0
500109,0,2296,0
500111,0,2297,0
500113,0,2295,0
500115,0,2296,0
500117,0,2297,0
500119,0,2295,0
500121,0,2297,0
500123,0,2297,0
500125,0,2296,0
500127,0,2296,0
500129,0,2297,0
500131,79808,2296,1
500133,0,2296,0
500135,0,2293,0
500137,0,2296,0
500139,0,2298,0
500141,0,2297,0
500143,0,2298,0
500145,0,2297,0
500147,0,2296,0
500149,0,2297,0
500151,0,2296,0
500153,0,2297,0
500155,0,2297,0
500157,0,2297,0
500159,0,2297,0
500161,0,2297,0
500163,0,2297,0
500165,0,2297,0
500167,0,2297,0
500169,0,2297,0
500171,79829,2298,1
500173,0,2299,0
500175,0,2299,0
500177,0,2297,0
500179,0,2297,0
500181,0,2299,0
500183,0,2297,0
500185,0,2299,0
500187,0,2299,0
500189,0,2297,0
500191,0,2296,0
500193,0,2298,0
500195,0,2299,0
500197,0,2299,0
500199,0,2297,0
500201,0,2301,0
500203,0,2299,0
500205,0,2299,0
500207,0,2299,0
500209,0,2299,0
500211,79857,2297,1
500213,0,2298,0
500215,0,2297,0
500217,0,2298,0
500219,0,2297,0
500221,0,2297,0
500223,0,2297,0
500225,0,2299,0
500227,0,2297,0
500229,0,2297,0
500231,0,2299,0
500233,0,2301,0
500235,0,2296,0
500237,0,2301,0
500239,0,2299,0
500241,0,2299,0
500243,0,2301,0
500245,0,2300,0
500247,0,2299,0
500249,0,2299,0
500251,79858,2299,1
500253,0,2297,0
500255,0,2298,0
500257,0,2299,0
500259,0,2299,0
500261,0,2299,0
500263,0,2298,0
500265,0,2298,0
500267,0,2299,0
500269,0,2299,0
500271,0,2301,0
500273,0,2300,0
500275,0,2299,0
500277,0,2299,0
500279,0,2299,0
500281,0,2298,0
500283,0,2301,0
500285,0,2300,0
500287,0,2301,0
500289,0,2300,0
500291,79830,2300,1
500293,0,2299,0
500295,0,2299,0
500297,0,2299,0
500299,0,2299,0
500301,0,2297,0
500303,0,2299,0
500305,0,2299,0
500307,0,2299,0
500309,0,2302,0
500311,0,2299,0
500313,0,2298,0
500315,0,2297,0
500317,0,2299,0
500319,0,2297,0
500321,0,2297,0
500323,0,2296,0
500325,0,2301,0
500327,0,2299,0
500329,0,2299,0
500331,79819,2295,1
500333,0,2296,0
500335,0,2297,0
500337,0,2297,0
500339,0,2299,0
500341,0,2298,0
500343,0,2299,0
500345,0,2299,0
500347,0,2299,0
500349,0,2299,0
500351,0,2299,0
500353,0,2299,0
500355,0,2300,0
500357,0,2297,0
500359,0,2300,0
500361,0,2298,0
500363,0,2299,0
500365,0,2299,0
500367,0,2301,0
500369,0,2297,0
500371,79836,2297,1
500373,0,2297,0
500375,0,2297,0
500377,0,2297,0
500379,0,2298,0
500381,0,2296,0
500383,0,2297,0
500385,0,2297,0
500387,0,2297,0
500389,0,2297,0
500391,0,2299,0
500393,0,2299,0
500395,0,2298,0
500397,0,2299,0
500399,0,2297,0
500401,0,2299,0
500403,0,2297,0
500405,0,2298,0
500407,0,2299,0
500409,0,2299,0
500411,79824,2295,1
500413,0,2296,0
500415,0,2295,0
500417,0,2297,0
500419,0,2297,0
500421,0,2295,0
500423,0,2297,0
500425,0,2297,0
500427,0,2296,0
500429,0,2299,0
500431,0,2295,0
500434,0,2296,0
500436,0,2298,0
500438,0,2295,0
500440,0,2297,0
500442,0,2296,0
500444,0,2297,0
500446,0,2297,0
500448,0,2297,0
500450,0,2297,0
500452,79777,2297,1
500454,0,2295,0
500456,0,2295,0
500458,0,2295,0
500460,0,2295,0
500462,0,2295,0
500464,0,2295,0
500466,0,2297,0
500468,0,2295,0
500470,0,2296,0
500472,0,2297,0
500474,0,2295,0
500476,0,2296,0
500478,0,2296,0
500480,0,2297,0
500482,0,2296,0
500484,0,2295,0
500486,0,2297,0
500488,0,2297,0
500490,0,2297,0
500492,79791,2294,1
500494,0,2295,0
500496,0,2295,0
500498,0,2293,0
500500,0,2293,0
500502,0,2293,0
500504,0,2295,0
500506,0,2297,0
500508,0,2294,0
500510,0,2296,0
500512,0,2296,0
500514,0,2295,0
500516,0,2295,0
500518,0,2296,0
500520,0,2295,0
500522,0,2293,0
500524,0,2297,0
500526,0,2295,0
500528,0,2297,0
500530,79809,2295,1
500532,0,2294,0
500534,0,2297,0
500536,0,2295,0
500538,0,2296,0
500540,0,2297,0
500542,0,2296,0
500544,0,2296,0
500546,0,2297,0
500548,0,2296,0
500550,0,2297,0
500552,0,2297,0
500554,0,2296,0
500556,0,2297,0
500558,0,2297,0
500560,0,2297,0
500562,0,2297,0
500564,0,2299,0
500566,0,2297,0
500568,0,2295,0
500570,79790,2297,1
500572,0,2299,0
500574,0,2297,0
500576,0,2297,0
500578,0,2297,0
500580,0,2297,0
500582,0,2297,0
500584,0,2297,0
500586,0,2296,0
500588,0,2298,0
500590,0,2297,0
500592,0,2299,0
500594,0,2299,0
500596,0,2298,0
500598,0,2300,0
500600,0,2297,0
500602,0,2298,0
500604,0,2298,0
500606,0,2297,0
500608,0,2298,0
500610,79790,2295,1
500612,0,2298,0
500614,0,2299,0
500616,0,2296,0
500618,0,2299,0
500620,0,2298,0
500622,0,2299,0
500624,0,2299,0
500626,0,2299,0
500628,0,2297,0
500630,0,2297,0
500632,0,2299,0
500634,0,2299,0
500636,0,2299,0
500638,0,2297,0
500640,0,2297,0
500642,0,2296,0
500644,0,2299,0
500646,0,2299,0
500648,0,2299,0
500650,79789,2297,1
500652,0,2297,0
500654,0,2299,0
500656,0,2297,0
500658,0,2297,0
500660,0,2299,0
500662,0,2297,0
500664,0,2297,0
500666,0,2296,0
500668,0,2297,0
500670,0,2299,0
500672,0,2299,0
500674,0,2297,0
500676,0,2299,0
500678,0,2298,0
500680,0,2297,0
500682,0,2299,0
500684,0,2297,0
500686,0,2299,0
500688,0,2297,0
500690,79785,2297,1
500692,0,2296,0
500694,0,2295,0
500696,0,2295,0
500698,0,2295,0
500700,0,2297,0
500702,0,2295,0
500704,0,2297,0
500706,0,2298,0
500708,0,2296,0
500710,0,2298,0
500712,0,2297,0
500714,0,2299,0
500716,0,2301,0
500718,0,2297,0
500720,0,2297,0
500722,0,2296,0
500724,0,2297,0
500726,0,2294,0
500728,0,2296,0
500730,79789,2297,1
500732,0,2297,0
500734,0,2295,0
500736,0,2295,0
500738,0,2297,0
500740,0,2295,0
500742,0,2299,0
500744,0,2296,0
500746,0,2296,0
500748,0,2299,0
500750,0,2297,0
500752,0,2297,0
500754,0,2296,0
500756,0,2299,0
500758,0,2297,0
500760,0,2297,0
500762,0,2299,0
500764,0,2300,0
500766,0,2299,0
500768,0,2297,0
500770,79801,2296,1
500772,0,2295,0
500774,0,2297,0
500776,0,2296,0
500778,0,2297,0
500780,0,2297,0
500782,0,2296,0
500784,0,2296,0
500786,0,2297,0
500788,0,2297,0
500790,0,2297,0
500792,0,2297,0
500794,0,2296,0
500796,0,2297,0
500798,0,2297,0
500800,0,2295,0
500802,0,2297,0
500804,0,2295,0
500806,0,2299,0
500808,0,2297,0
500810,79760,2288,1
500812,0,2295,0
500814,0,2295,0
500816,0,2295,0
500818,0,2294,0
500820,0,2297,0
500822,0,2296,0
500824,0,2295,0
500826,0,2297,0
500828,0,2294,0
500830,0,2299,0
500832,0,2296,0
500834,0,2295,0
500836,0,2296,0
500838,0,2296,0
500840,0,2297,0
500842,0,2297,0
500844,0,2297,0
500846,0,2296,0
500848,0,2295,0
500850,79709,2293,1
500852,0,2293,0
500854,0,2294,0
500856,0,2295,0
500858,0,2294,0
500860,0,2295,0
500862,0,2293,0
500864,0,2295,0
500866,0,2293,0
500868,0,2294,0
500870,0,2295,0
500872,0,2296,0
500874,0,2293,0
500876,0,2295,0
500878,0,2295,0
500880,0,2295,0
500882,0,2295,0
500884,0,2296,0
500886,0,2295,0
500888,79712,2295,1
500890,0,2296,0
500892,0,2295,0
500894,0,2296,0
500896,0,2295,0
500898,0,2295,0
500900,0,2296,0
500902,0,2296,0
500904,0,2295,0
500906,0,2297,0
500908,0,2296,0
500910,0,2295,0
500912,0,2295,0
500914,0,2296,0
500916,0,2295,0
500918,0,2297,0
500920,0,2296,0
500922,0,2295,0
500924,0,2297,0
500926,0,2297,0
500928,79723,2297,1
500930,0,2297,0
500932,0,2297,0
500934,0,2296,0
500936,0,2296,0
500938,0,2295,0
500940,0,2296,0
500942,0,2297,0
500944,0,2295,0
500946,0,2297,0
500948,0,2297,0
500950,0,2297,0
500952,0,2296,0
500954,0,2297,0
500956,0,2296,0
500958,0,2296,0
500960,0,2297,0
500962,0,2296,0
500964,0,2297,0
500966,0,2297,0
500968,79707,2296,1
500970,0,2295,0
500972,0,2296,0
500974,0,2297,0
500976,0,2296,0
500978,0,2296,0
500980,0,2299,0
500982,0,2297,0
500984,0,2297,0
500986,0,2297,0
500988,0,2296,0
500990,0,2297,0
500992,0,2297,0
500994,0,2296,0
500996,0,2297,0
500998,0,2298,0
501000,0,2297,0
501002,0,2297,0
501004,0,2299,0
501006,0,2297,0
501008,79715,2297,1
501010,0,2296,0
501012,0,2296,0
501014,0,2297,0
501016,0,2295,0
501018,0,2296,0
501020,0,2298,0
501022,0,2297,0
501024,0,2297,0
501026,0,2297,0
501028,0,2297,0
501030,0,2297,0
501032,0,2297,0
501034,0,2298,0
501036,0,2295,0
501038,0,2295,0
501040,0,2296,0
501042,0,2297,0
501044,0,2297,0
501046,0,2297,0
501048,79712,2295,1
501050,0,2297,0
501052,0,2297,0
501054,0,2297,0
501056,0,2297,0
501058,0,2297,0
501060,0,2298,0
501062,0,2296,0
501064,0,2297,0
501066,0,2297,0
501068,0,2296,0
501070,0,2297,0
501072,0,2295,0
501074,0,2296,0
501076,0,2297,0
501078,0,2297,0
501080,0,2297,0
501082,0,2297,0
501084,0,2297,0
501086,0,2297,0
501088,79695,2295,1
501090,0,2296,0
501092,0,2296,0
501094,0,2296,0
501096,0,2295,0
501098,0,2297,0
501100,0,2296,0
501102,0,2296,0
501104,0,2295,0
501106,0,2297,0
501108,0,2295,0
501110,0,2297,0
501112,0,2295,0
501114,0,2297,0
501116,0,2296,0
501118,0,2296,0
501120,0,2297,0
501122,0,2297,0
501124,0,2297,0
501126,0,2297,0
501128,79679,2297,1
501130,0,2293,0
501132,0,2294,0
501134,0,2296,0
501136,0,2294,0
501138,0,2296,0
501140,0,2295,0
501142,0,2295,0
501144,0,2296,0
501146,0,2296,0
501148,0,2295,0
501150,0,2296,0
501152,0,2296,0
501154,0,2297,0
501156,0,2297,0
501158,0,2295,0
501160,0,2297,0
501162,0,2295,0
501164,0,2297,0
501166,0,2297,0
501168,79669,2294,1
501170,0,2293,0
501172,0,2295,0
501174,0,2293,0
501176,0,2294,0
501178,0,2295,0
501180,0,2295,0
501182,0,2295,0
501184,0,2295,0
501186,0,2295,0
501188,0,2293,0
501190,0,2295,0
501192,0,2295,0
501194,0,2295,0
501196,0,2296,0
501198,0,2295,0
501200,0,2295,0
501202,0,2297,0
501204,0,2295,0
501206,0,2295,0
501208,79635,2295,1
501210,0,2293,0
501212,0,2293,0
501214,0,2294,0
501216,0,2301,0
501218,0,2288,0
501220,0,2293,0
501222,0,2294,0
501224,0,2293,0
501226,0,2295,0
501228,0,2293,0
501230,0,2295,0
501232,0,2295,0
501234,0,2293,0
501236,0,2295,0
501238,0,2295,0
501240,0,2295,0
501242,0,2293,0
501244,0,2295,0
501246,0,2295,0
501248,79603,2293,1
501250,0,2288,0
501252,0,2292,0
501254,0,2292,0
501256,0,2290,0
501258,0,2292,0
501260,0,2293,0
501262,0,2293,0
501264,0,2292,0
501266,0,2295,0
501268,0,2293,0
501270,0,2293,0
501272,0,2294,0
501274,0,2292,0
501276,0,2295,0
501278,0,2294,0
501280,0,2293,0
501282,0,2294,0
501284,0,2297,0
501286,79635,2295,1
501288,0,2295,0
501290,0,2295,0
501292,0,2295,0
501294,0,2295,0
501296,0,2295,0
501298,0,2295,0
501300,0,2296,0
501302,0,2297,0
501304,0,2294,0
501306,0,2294,0
501308,0,2294,0
501310,0,2295,0
501312,0,2295,0
501314,0,2295,0
501316,0,2296,0
501318,0,2297,0
501320,0,2295,0
501322,0,2294,0
501324,0,2295,0
501326,79657,2296,1
501328,0,2295,0
501330,0,2296,0
501332,0,2297,0
501334,0,2296,0
501336,0,2296,0
501338,0,2295,0
501340,0,2295,0
